Consumer_number,Consumer_type
DQWP52567641041281,rural commercial
SALN43980135839549,rural domestic
HTZJ41558983846513,rural commercial
QLTU70026082474246,low income families
RFKQ87228678942146,low income families
ZREM93773008673837,low income families
XRXK61469384499083,rural commercial
JJNV76649261260584,rural domestic
HDZY19170400231854,industrial
ZPQZ16251857770802,rural domestic
OFLP22556502287909,low income families
HTZJ41558983846513,rural commercial
WVHC39659153093131,rural commercial
AIBS44679548360057,rural commercial
ORAB10129435863250,rural commercial
OFLP22556502287909,low income families
RFKQ87228678942146,low income families
RGTL60080455410110,rural domestic
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
GNOC76283461211275,low income families
VXCH99966000475125,rural domestic
AINM42820652345533,rural domestic
XCFK76326917324814,rural domestic
YMDB26309008394140,industrial
WVTF47391242985113,industrial
DQWP52567641041281,industrial
VXCH99966000475125,rural domestic
AINM42820652345533,rural domestic
CVXL60154619425736,rural domestic
HTZJ41558983846513,industrial
QLTU70026082474246,low income families
WVHC39659153093131,industrial
JJNV76649261260584,rural domestic
AINM42820652345533,rural domestic
FROA44922795644007,rural domestic
LICM34042923012315,industrial
YMDB26309008394140,industrial
HTZJ41558983846513,industrial
WVTF47391242985113,industrial
XRXK61469384499083,industrial
ZPQZ16251857770802,rural domestic
XCFK76326917324814,rural domestic
ZOTX19274029695245,industrial
OFLP22556502287909,low income families
QLTU70026082474246,low income families
VBQN15872675509880,low income families
ULPD11580159729285,industrial
FPUT40184956219315,industrial
VBQN15872675509880,low income families
RFKQ87228678942146,low income families
VXCH99966000475125,rural domestic
WVHC39659153093131,industrial
RFKQ87228678942146,low income families
GITZ97330090847643,low income families
HDZY19170400231854,industrial
OFLP22556502287909,low income families
WVTF47391242985113,industrial
XRXK61469384499083,low income families
VXCH99966000475125,rural domestic
OFLP22556502287909,low income families
YMDB26309008394140,low income families
VBQN15872675509880,low income families
ULPD11580159729285,low income families
TVPT14364095472820,low income families
WVTF47391242985113,rural commercial
QLTU70026082474246,low income families
VBQN15872675509880,low income families
XRXK61469384499083,industrial
WNJY81479097729801,rural domestic
FPUT40184956219315,rural commercial
OFLP22556502287909,low income families
AIBS44679548360057,industrial
VXCH99966000475125,rural domestic
VBQN15872675509880,industrial
FROA44922795644007,rural domestic
OFLP22556502287909,low income families
QLTU70026082474246,low income families
WVHC39659153093131,industrial
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
XCFK76326917324814,rural domestic
CVXL60154619425736,rural domestic
ZOTX19274029695245,industrial
FROA44922795644007,rural domestic
FPUT40184956219315,rural domestic
TVPT14364095472820,industrial
ONPO94453603165231,industrial
OFLP22556502287909,low income families
YMDB26309008394140,industrial
QLTU70026082474246,low income families
VBQN15872675509880,low income families
WVHC39659153093131,industrial
HDZY19170400231854,industrial
ZOTX19274029695245,industrial
ULPD11580159729285,industrial
FPUT40184956219315,construction
OHRL57643449084928,rural domestic
QLTU70026082474246,low income families
WVHC39659153093131,industrial
AIBS44679548360057,industrial
ONPO94453603165231,industrial
YMDB26309008394140,industrial
QLTU70026082474246,low income families
WVHC39659153093131,industrial
RFKQ87228678942146,industrial
GITZ97330090847643,industrial
TBXV82932722853402,industrial
QLTU70026082474246,low income families
WVHC39659153093131,industrial
RFKQ87228678942146,low income families
IDZM71589737751730,industrial
ZOTX19274029695245,industrial
FROA44922795644007,rural domestic
OFLP22556502287909,low income families
YMDB26309008394140,low income families
QLTU70026082474246,low income families
WVHC39659153093131,industrial
ZPQZ16251857770802,industrial
GNOC76283461211275,low income families
FVOD99690114705597,industrial
TVPT14364095472820,low income families
OHRL57643449084928,rural domestic
IDZM71589737751730,industrial
XRXK61469384499083,industrial
SALN43980135839549,industrial
TBXV82932722853402,industrial
TCNS55262558906214,rural domestic
OFLP22556502287909,low income families
YHPN80105330227480,industrial
VBQN15872675509880,low income families
IDZM71589737751730,industrial
SALN43980135839549,industrial
GNOC76283461211275,low income families
FROA44922795644007,rural domestic
ULPD11580159729285,industrial
QLTU70026082474246,low income families
JJNV76649261260584,industrial
SALN43980135839549,industrial
FROA44922795644007,rural domestic
SEZT94175603200527,low income families
ZBLP77199848234949,low income families
ZPEG74428668258234,low income families
VBQN15872675509880,low income families
RFKQ87228678942146,low income families
IDZM71589737751730,industrial
GITZ97330090847643,industrial
XCFK76326917324814,industrial
ZOTX19274029695245,industrial
FROA44922795644007,rural domestic
TBXV82932722853402,rural expansion
RPQO38813865787820,industrial
TBXV82932722853402,rural expansion
ONPO94453603165231,rural expansion
SEZT94175603200527,low income families
KQJI13687563859989,low income families
LBPM65427260773508,rural domestic
OFLP22556502287909,low income families
QLTU70026082474246,low income families
VBQN15872675509880,low income families
JJNV76649261260584,rural expansion
WNJY81479097729801,rural domestic
TVPT14364095472820,industrial
YDZJ89138402580017,industrial
OHRL57643449084928,rural domestic
LKDP04288586577290,low income families
KQJI13687563859989,low income families
HRJX68866978557072,industrial
OFLP22556502287909,low income families
QLTU70026082474246,low income families
WVHC39659153093131,industrial
IDZM71589737751730,industrial
SALN43980135839549,rural domestic
WNJY81479097729801,rural domestic
GNOC76283461211275,industrial
XCFK76326917324814,rural domestic
FROA44922795644007,rural domestic
HBSE23207736140897,industrial
RPQO38813865787820,industrial
SEZT94175603200527,industrial
QLTU70026082474246,low income families
VBQN15872675509880,industrial
ZPQZ16251857770802,rural domestic
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
TVPT14364095472820,industrial
TCNS55262558906214,rural domestic
HRJX68866978557072,industrial
YHPN80105330227480,industrial
QLTU70026082474246,low income families
HRJX68866978557072,industrial
ZPEG74428668258234,industrial
QLTU70026082474246,low income families
AIBS44679548360057,industrial
FXWY48045416682331,industrial
SALN43980135839549,industrial
HDZY19170400231854,industrial
ONPO94453603165231,industrial
YMDB26309008394140,industrial
YHPN80105330227480,industrial
HDZY19170400231854,industrial
FROA44922795644007,rural domestic
KQJI13687563859989,industrial
ZBLP77199848234949,low income families
RFKQ87228678942146,low income families
DQWP52567641041281,low income families
ZPQZ16251857770802,industrial
LKDP04288586577290,low income families
RPQO38813865787820,industrial
HRJX68866978557072,industrial
LBPM65427260773508,rural domestic
NCZQ43613482138619,industrial
YHPN80105330227480,industrial
QLTU70026082474246,low income families
VBQN15872675509880,low income families
RFKQ87228678942146,low income families
DQWP52567641041281,low income families
ZPQZ16251857770802,industrial
HBSE23207736140897,industrial
LKDP04288586577290,low income families
ZPEG74428668258234,industrial
ORAB10129435863250,low income families
ONPO94453603165231,industrial
LKDP04288586577290,low income families
KQJI13687563859989,industrial
LBPM65427260773508,rural domestic
CHED18777236743917,low income families
NCZQ43613482138619,industrial
NXZD44191442184381,industrial
YHPN80105330227480,industrial
WVHC39659153093131,industrial
ORAB10129435863250,low income families
HDZY19170400231854,industrial
LKDP04288586577290,low income families
SEZT94175603200527,industrial
KQJI13687563859989,industrial
HRJX68866978557072,low income families
LBPM65427260773508,rural domestic
ZPEG74428668258234,industrial
YHPN80105330227480,industrial
VBQN15872675509880,low income families
LBPM65427260773508,rural domestic
CHED18777236743917,low income families
NCZQ43613482138619,industrial
YHPN80105330227480,industrial
IDZM71589737751730,industrial
GITZ97330090847643,industrial
SALN43980135839549,rural expansion
WNJY81479097729801,rural domestic
LBPM65427260773508,rural domestic
MGPB93381021816204,low income families
JJNV76649261260584,rural expansion
FXWY48045416682331,industrial
ORAB10129435863250,low income families
GITZ97330090847643,industrial
SALN43980135839549,rural expansion
HDZY19170400231854,industrial
GNOC76283461211275,low income families
FVOD99690114705597,rural expansion
FROA44922795644007,rural domestic
HBSE23207736140897,industrial
OHRL57643449084928,rural domestic
SEZT94175603200527,low income families
CHED18777236743917,industrial
AUMM75857922031617,rural expansion
MGPB93381021816204,low income families
NCWN39520108373748,rural domestic
OFLP22556502287909,low income families
WVHC39659153093131,industrial
DQWP52567641041281,industrial
XRXK61469384499083,industrial
SALN43980135839549,rural domestic
HDZY19170400231854,rural domestic
WNJY81479097729801,rural domestic
FVOD99690114705597,rural domestic
OHRL57643449084928,rural domestic
TBXV82932722853402,rural domestic
SEZT94175603200527,industrial
CHED18777236743917,low income families
MGPB93381021816204,low income families
ZPEG74428668258234,low income families
ORAB10129435863250,low income families
WNJY81479097729801,rural domestic
ZOTX19274029695245,industrial
FROA44922795644007,rural domestic
AUMM75857922031617,industrial
NCWN39520108373748,rural domestic
QJCZ80898833071468,low income families
OFLP22556502287909,low income families
ZPEG74428668258234,industrial
YHPN80105330227480,industrial
VBQN15872675509880,low income families
GNOC76283461211275,low income families
FVOD99690114705597,rural domestic
SEZT94175603200527,industrial
CHED18777236743917,low income families
OFLP22556502287909,low income families
VBQN15872675509880,low income families
HDZY19170400231854,rural domestic
FVOD99690114705597,rural domestic
HBSE23207736140897,industrial
OHRL57643449084928,rural domestic
CHED18777236743917,low income families
TBTE92712290268252,low income families
ZPEG74428668258234,low income families
YHPN80105330227480,industrial
QLTU70026082474246,low income families
VBQN15872675509880,low income families
SEZT94175603200527,industrial
NCZQ43613482138619,industrial
MGPB93381021816204,low income families
TBTE92712290268252,low income families
FWHT22630330906569,rural domestic
UWOJ88182295545641,industrial
YHPN80105330227480,industrial
QLTU70026082474246,low income families
VBQN15872675509880,low income families
DQWP52567641041281,industrial
XRXK61469384499083,industrial
HDZY19170400231854,rural domestic
HBSE23207736140897,industrial
OHRL57643449084928,rural domestic
TBXV82932722853402,rural domestic
AUMM75857922031617,industrial
XRUP98619192347921,rural domestic
FWHT22630330906569,rural domestic
UWOJ88182295545641,industrial
RFKQ87228678942146,low income families
ORAB10129435863250,low income families
GITZ97330090847643,industrial
FVOD99690114705597,rural domestic
FROA44922795644007,rural domestic
TBXV82932722853402,rural domestic
NCZQ43613482138619,industrial
AUMM75857922031617,industrial
MGPB93381021816204,low income families
NCWN39520108373748,rural domestic
YRGR17428052952508,industrial
YHPN80105330227480,industrial
RIJU43209413998054,industrial
RFKQ87228678942146,low income families
DQWP52567641041281,industrial
GITZ97330090847643,industrial
SALN43980135839549,rural domestic
MKGQ63689121272524,industrial
YRGR17428052952508,industrial
JJNV76649261260584,rural domestic
ORAB10129435863250,low income families
ZPEG74428668258234,low income families
QLTU70026082474246,low income families
ORAB10129435863250,low income families
SEZT94175603200527,industrial
ZBLP77199848234949,low income families
AUMM75857922031617,industrial
MGPB93381021816204,low income families
FWHT22630330906569,rural domestic
YCVH84065942052282,rural domestic
YRGR17428052952508,industrial
ABUM50429026998266,rural domestic
NXZD44191442184381,industrial
YHPN80105330227480,industrial
VBQN15872675509880,low income families
HDZY19170400231854,rural domestic
FVOD99690114705597,rural domestic
TBTE92712290268252,low income families
FWHT22630330906569,rural domestic
SENK83000290939656,low income families
ZPEG74428668258234,industrial
GITZ97330090847643,industrial
FVOD99690114705597,rural domestic
HBSE23207736140897,rural domestic
